Array List
First;Middle;Last;Remove
6881101;5270759;394;5497013
6450781;5725550;132;5442815
6753787;5317111;105;5552511
6590064;5582589;121;5243749
6696805;5441665;141;5231166
6426093;5371300;117;5458884
6541148;5422433;155;5215373
6503652;5438189;113;5455788
6774006;5409525;129;5404670
6820188;6089196;110;5269701
6544674;5294571;187;5277107
6673963;5457646;183;5351427
6546803;5496606;168;5541337
6731328;5296848;132;5183254
6509553;5299220;233;5175432
6501874;5301598;127;5320145
7027540;5350036;114;5321118
6755279;5452410;127;5431741
6612923;5360401;122;5317555
6585479;5919613;234;5380898
6941549;5373382;179;5328663
6660697;5377360;421;5291568
6820394;5346153;418;5232757
6475915;5303806;163;5239998
6452893;5463697;125;6066268
6551093;5704411;113;5303576
6702632;5501060;141;5283918
6773023;5402422;130;5360395
6578866;5451208;197;5498251
6799692;5326010;220;5304536
6608736;5422659;121;5390317
7462476;5564825;116;5286728
6592083;5433427;129;5375593
6642598;5242504;160;5241938
6762286;5384331;126;5464030
7882279;5448557;146;5390634
6615216;5593976;296;5427758
7682971;5342538;155;5246978
6466283;5672380;136;5268014
6486976;5620824;190;5240477
7041699;5348276;361;5511851
7759439;5386685;201;5456263
6676489;5315727;117;5463182
6462253;5277222;121;5667012
6890309;5650532;179;5286843
6750548;5312175;195;5243915
6590624;5529268;286;5285739
6562229;5297317;129;5307941
6694760;5393212;123;5604253
8099760;5695648;137;5298049
6807829;5428090;203;5460781
6598820;5484362;121;5260723
6597753;5370365;185;5312626
6640194;5479476;120;5239238
6492555;5355391;153;5379957
6502826;5288868;428;5223260
6623312;5645978;399;5411108
6660742;5603500;125;5298580
6410304;5464909;158;5390706
6731176;5272793;198;5583996
6673102;5473430;126;5350714
6596529;5385617;124;5318870
6546550;5315975;103;5215642
6524431;5995799;121;5339201
6798023;5428706;234;5321302
7096639;5472055;228;5254639
6587374;5351400;135;5251979
6908417;5544057;417;5437552
6776471;5351739;154;5334362
6622660;5293685;160;5377773
6560438;5484410;109;5429485
6474466;5285236;122;5277943
6813200;5421068;217;5257622
6443214;5406832;125;5681273
6537224;5416176;196;5341860
6622687;5613450;226;5563907
6606727;5677318;202;5226538
6574537;5528189;145;5296790
6471431;5311875;150;5581074
6817383;5288502;269;5375850
7081038;5927848;254;5302032
6614668;5365308;149;5288733
6724024;5310566;169;5286087
6579255;5579534;122;5368743
6542813;5262145;221;5296117
6571383;5196008;216;5429331
6764745;5269428;180;5342912
6607118;5666058;334;5332169
6573301;5334700;238;5312807
6815081;5187323;248;5420725
6548444;5545698;168;5441764
6637624;5470819;309;5318915
6577982;5404422;130;5514220
6506610;5368835;182;5384334
6743731;5322759;217;5392787
6516891;5428007;239;5191905
6514356;5501009;175;5312327
6528317;5368072;122;5213850
6459721;5534782;166;5527834
6620464;5543622;179;5316677
6672016;6340203;237;5198620
7031357;5861422;131;5411286
6588288;5289428;256;5327270
6463507;5321798;121;5529202
6954683;5290354;122;5381864
6513762;5291160;139;5318352
6690177;5337390;175;5309221
6469132;5328597;124;6028256
6732663;5353505;120;5300361
6670587;5337436;230;5392170
6633676;5384556;109;5235481
6586450;5499233;136;5188446
6613903;5470581;135;5308192
6765461;5341937;278;5234947
6496967;5336197;118;5548838
6450162;5260982;125;5267087
6530458;5507290;202;5467825
6801051;5555204;214;5236070
6584968;5260961;188;5561958
6492552;5323446;219;5433569
6652447;5357208;227;5887682
6648746;5296807;179;5335927
6500565;5300795;134;5325275
6643471;5379822;196;5187503
6750073;5380703;195;5601760
6427970;5532002;123;5694510
6579031;5288343;183;5383452
6556926;5356648;115;5828619
6544412;5349164;143;5340768
6540520;5440178;127;5443311
6489454;5384678;130;5217118
6621872;5388303;118;5196548
6562144;5300189;128;5307512
6790393;5264575;245;6028952
7428955;5503887;109;5326191
6583584;5308485;227;5218539
6589738;5260234;203;5595367
6679370;5276588;132;5453473
6504343;5304082;130;5325166
6505304;5517342;130;6349251
6598907;5289319;111;5338640
6484971;5483979;214;5254604
6801150;5504480;131;5289893
6634984;5380026;183;5353648
6585380;5547761;183;6767031
6803218;5339084;264;5316134
7083723;5379132;110;5547687
6616173;5532303;383;5338615
6465975;5298380;170;5843935
6678319;5230261;165;5635951
7181089;5466914;178;5241545
7374433;5587403;271;5928030
7073309;5505650;321;5241937
6555713;5393181;143;5280885
6441829;5468401;108;5365256
6582115;5288791;129;5401750
6570106;5408113;242;5202346
6729904;5618579;109;5229285
6671009;5476844;194;5359307
6470889;5385354;108;5585052
6607670;5350882;293;5371330
6832823;5347708;202;5337068
6707454;5442934;376;5328317
7218383;5367154;125;5610870
6457444;5388972;136;5309725
6602077;5348226;111;5433883
6700955;5598198;165;5194571
6638228;5289922;211;5333937
6773477;5428715;236;5322966
6616947;5302294;128;5451529
6449656;5294134;145;5363229
6370628;5296708;309;5263377
6450808;5400852;155;5604267
6688542;5415924;120;5390020
6523193;5382139;145;5274539
6544799;5262971;121;5220004
6852088;5410409;112;6006534
6685803;5324699;225;5364295
6469723;5387910;144;5309635
6566381;5446687;220;5251623
6419086;5482429;179;5239373
6848526;5272328;147;5321930
6437908;5378470;327;5275326
6571239;5434133;120;5290382
7218137;5463199;125;5377602
6558646;5294048;137;5238850
6839466;5781871;134;5438383
7044793;5203899;129;5289356
6479929;5590591;308;5648557
6509205;5527302;331;5360913
7443728;5240028;111;5473352
6539521;5425363;271;5268345
6688413;5328411;178;5423234
7984568;5292754;220;5568972
6609602;5504916;324;5320583
6692298;5407203;177;5221384
6645640;5456658;162;5259537
6597904;5308054;127;5504878
6575071;5342750;119;5209145
6608009;5553057;119;5215417
6618015;5489287;170;5264891
6811382;5294332;119;5288438
6632788;5876818;219;5213650
6772535;5321761;117;5321427
6560203;5351939;284;5228751
6724874;5278106;139;5289323
6534998;5605143;160;5392869
6526814;5362118;125;5261906
6534398;5525125;180;5388184
6498919;5443750;132;5266219
6622069;5331232;121;5236251
6501945;6024966;179;5529117
6451893;5420965;142;5328404
7367233;5320067;111;5569664
6615643;5258504;126;5284445
6793979;5500944;193;5231713
6496421;5564773;201;5346201
6765958;5362044;208;6409042
6642028;5443946;110;5243671
6759260;5440914;111;5225834
6412366;5304352;135;5380157
6814877;5366360;113;7123714
6771859;5458247;115;5300144
6617887;5574688;125;5249515
6478581;5325523;174;5380473
6719294;5384314;128;5433747
6636295;5520548;123;5311346
6760064;5283632;122;5327164
6644174;5266591;192;5337511
6519988;5371827;194;5209118
6539377;5582943;111;5201418
6525604;5325468;109;5407684
6589863;5506075;184;5616848
6543841;5649897;188;5290062
6741744;5616654;132;5312361
6549015;5526326;143;5222893
6615354;5379626;120;5372845
7136213;5468803;113;5238068
6963068;5396568;119;5438232
6486585;5396321;111;5240900
6777670;5533097;128;5229941
6467938;5623780;120;5271653
6577426;5392428;208;5549506
7762387;5485312;125;5172792
6754616;5438028;135;5353584
6552495;5411255;129;5256818
6460686;5487212;168;5245883
6466194;5398181;110;5328203
6818276;5392176;291;5236179
6533299;5541887;132;5302669
6447367;5652364;399;5257553
7393891;5444162;90;5295605
6600200;5866548;175;5837099
6558934;5603932;325;5371828
6555772;5465642;280;5602162
6849287;5469990;120;5212609
6482139;5286795;113;5491738
6575460;5405822;159;5306803
6543352;5384775;195;5396319
6512598;5297753;229;5404063
6733990;5361604;438;5758160
7329721;5307732;141;5227846
6581981;5478442;819;5270338
6830066;5253842;171;5266542
6760571;5311324;156;5268550
6669788;5435964;118;5407931
7318027;5381253;118;5461992
6764638;5290303;120;5419460
6471295;5487442;117;5431912
6613608;5630716;407;5421911
6514654;5312555;302;5326659
6740071;5309013;232;5296851
6562606;5583003;170;5262300
6659745;5376960;210;5185145
6684388;5615062;122;5740427
6503726;5535884;220;5251779
7029758;5552222;131;5243969
6609587;5642111;231;5242325
6684377;5439959;130;5355107
6681628;5372902;226;5465199
6511796;5476754;129;5297993
6900094;5317147;121;5281693
6576529;5452190;118;5206318
6595995;5364471;146;5306883
6537563;5329142;220;6019733
7099459;5507639;155;5865726
6488530;5325678;277;5312976
6717581;5321451;130;5329918
6552616;5318550;111;5410555
6736072;5794549;240;5306551
6500868;5287962;179;5444257
6615828;5306815;242;5499203
6560297;5348004;110;5343189
6846109;5260202;117;5321344
6791657;5335875;190;5248736
6508251;5335036;128;5865579
6507066;5334318;121;5385858
6497196;5450562;119;5385429
6593058;5265354;343;5817699
6655035;5358416;111;5265584
7021568;5376101;130;5457124
6476619;5458979;184;5416794
6745013;5347640;122;5206339
6444705;5431054;172;5266491
6733402;5358970;120;5817451
6642213;5513811;116;5346118
6899781;5321242;185;5496783
6745183;5256252;111;5314952
6521039;5577029;148;5230037
6514151;5472254;178;5358804
6646053;5518645;165;5201887
6521356;5557390;120;5514117
6806443;5821173;191;5284850
7527035;5409992;414;5403924
6768422;6085190;141;5306056
6537135;5315176;125;5414627
6696012;5360179;162;5295659
6711753;5311850;119;5293981
6579399;5526450;120;5473036
6550509;5334822;184;5516941
6683005;5799640;298;5235928
6542403;5521631;116;5367286
6528745;5360834;160;5266688
6600488;5337800;133;5287412
6606564;5547341;255;5230831
6501696;5326644;118;5323334
6780742;5290416;126;5274612
6614383;5377936;122;5488938
6774702;5443756;130;5249809
6518224;5318089;127;5562060
6603976;5321493;129;5198227
6918600;5365763;124;5431723
6487234;5928870;214;5512524
6602370;5514498;212;5321022
6843767;5389916;118;5264005
6566823;5462356;128;5369980
6460537;5324328;219;5323714
6685333;5391434;115;5430313
6486228;5508527;138;5282401
6555584;5998701;338;6004584
6638279;5507532;180;5454638
6682970;5299882;126;5287958
6862307;5319675;124;5221914
6549615;5385311;121;5343715
6704100;5329767;109;5290377
6592320;5603493;119;5979225
6550937;5423509;109;5306023
6702586;5326511;234;5307607
6692693;5599747;125;5370431
6569864;5482178;347;5203157
6511188;5427408;117;5588338
6585384;5398062;112;5218707
6621315;5391732;116;5271654
6508104;5618669;230;5257925
7818467;5439672;114;5263778
6616466;5295623;132;5267906
6461820;5332567;152;5235477
6576236;5353801;110;5356180
6671654;5248490;124;5284357
6748968;5381333;124;5522407
6588815;5825795;137;5229128
7007961;5416588;118;5385556
6644300;5353485;111;5440791
6482192;5360729;244;5353546
6437383;5334285;222;5271713
6536697;5283959;204;5756709
6831418;5320292;125;5332998
6505523;5410693;157;5278067
6586799;5833109;177;5273477
6743750;5447622;125;5201892
6476264;5383499;118;5525699
6645312;5300178;159;5296642
6541744;5426300;129;5324179
6597482;5332640;124;5391515
6556018;5550789;140;5238984
6476950;5538067;109;5354385
6612808;5305378;133;5374374
6816182;5483936;130;5241990
6541615;5478572;165;5207057
6772648;5721767;129;5423606
6526870;5302374;119;5635173
6578825;5476239;125;5335485
6455797;5413920;130;5464363
6443302;5468967;119;5337892
6478559;5479076;116;5191068
7343977;5324928;149;5503964
6582952;5323622;105;5337702
7031205;5574654;224;5397218
6647601;5497990;131;5934960
6701568;5430898;130;5412134
6914742;5326554;138;5303867
6475059;5337384;115;5300488
6687191;5398357;129;5258725
6409015;5329451;118;5658609
6667690;5399533;148;5599556
6960535;5763654;179;5793993
6878277;5435832;104;5668862
6589133;5320677;114;5234775
6579710;5477027;178;5365557
6500618;5833691;387;5543159
6416804;5332287;150;5460492
6593445;5406269;124;5233825
7277533;5415050;129;5339279
7648436;5415465;152;5226311
6646186;5571158;115;5295866
6571643;5432801;118;5330585
6706749;5586112;176;5278468
6616833;5393100;122;5389138
6624860;5376058;123;5689200
6671400;5475799;113;5233929
6545445;5425517;227;5242323
6592349;5405387;125;5291935
6654704;5354423;121;5566838
6494007;5310587;116;5316701
6844595;5353317;130;5301963
6495161;5334472;134;5466900
6736783;5327359;105;5277680
6772976;5322228;117;5228665
6786229;5284107;180;5479796
6601684;5647030;173;5278579
6694596;5293025;204;5311773
6525593;5312234;112;5329532
6514633;5536991;143;5337816
6595941;5531113;122;5347571
6506874;5644196;130;5228692
6856858;5431250;119;5810599
6616472;5776890;208;5391175
6420873;5274414;181;5372746
6450129;5368847;154;5258541
6651670;5417973;134;5322839
6539958;5625368;216;5243071
6560487;5412385;119;5205917
6544623;5332421;274;5312106
6548416;5383895;121;5298781
6656939;5948796;146;5239368
6447297;5430259;112;5257154
6631429;5386969;132;5204057
6833846;5333321;267;5227097
6740148;5350299;241;5236039
6533538;5321900;126;5665970
7447828;6072671;107;5369375
6503553;5508995;233;5343270
6573109;5640548;133;5808513
6710810;5240202;129;5303952
6591661;5411449;233;5226218
6502978;5269363;126;5677754
6690912;5329745;119;5345968
6564834;5315826;239;5275543
7169506;5865355;129;5395697
6752850;5370760;424;5296369
6529309;5380313;143;5252476
6461137;5560811;292;5460845
6633159;5293471;197;5216144
6708922;5494490;270;5270710
6736085;5595634;475;5274173
6880230;5317742;121;5359737
6510946;5534447;198;5236480
6688455;5186601;130;5430257
6753060;5262407;243;5230775
6457337;5288095;112;5467308
6585007;5315074;150;5311156
6583861;5465549;107;5374424
6793627;5325270;218;5441269
6601329;5365649;232;5223233
6561958;5953154;267;5259851
6775250;5307996;232;5335545
7139603;5412687;110;5367968
6725809;5572545;262;5485945
6565211;5611460;165;5190379
6571462;5396262;114;5206946
6478761;5453876;108;5892792
6380012;5302639;119;5309202
6695381;5471736;215;5301310
6578794;5496471;214;5384048
6950171;5721949;191;5194242
6507396;5358194;129;5359249
6490455;5298702;106;5259599
6533813;5313036;120;5381495
6913107;5270002;121;5235525
6722859;5254313;210;5319732
6531234;5262524;115;5444671
6623287;5297932;126;5316067
6488065;5262729;170;5253648
6628608;5382226;108;5428696
6563416;5310686;199;5522018
6609409;5774001;197;5965879
7036390;5383107;173;5303069
6663221;5285797;259;5402929
6608571;5370402;140;5197390
6537887;5582717;284;5539177
6579901;5416790;228;5257657
6476255;5530878;117;5357074
6452272;5477007;250;5251539
6486170;5276186;263;5522308
6733779;5483921;169;5373936
6477161;5403476;243;5240709
6587587;5459648;196;5217796
6601187;5427553;388;5243517
6547699;5478245;251;5243699
6536554;5439935;188;5215948
6605836;5491895;260;5245674
6720794;5833939;190;5200963
6626743;5297041;125;5258970
6711986;5262940;212;5457078
6740116;5282255;123;5207963
6628471;5447180;192;5503504
6553551;5537146;390;5393833
6793837;5304751;277;5362722
6665631;5294234;119;5176473
6576606;5377934;132;5353995
6479933;5330257;218;5282430
6426828;5573450;199;5298853
6477807;5295072;420;5233353
6591958;5770960;214;5406710
6719690;5669557;133;5362852
6683047;5402791;223;5265236
6575302;5270048;114;5304355
6498365;5322251;133;5330791
6619941;5573084;151;5584726
6696561;5283388;119;5364470
6683989;5310576;225;5222858
6819945;5408073;182;5349610
6507194;5292495;119;5265653
6718578;5357061;220;5457516
6962941;5368827;117;5876774
6654519;5559375;118;5527829
6681959;5443212;109;5222253
6507504;5439727;125;5265563
6587898;6113234;337;5417342
6834593;5292695;186;5308836
6646646;5285019;139;5320250
6480234;5318589;167;5335041
6626283;5305699;132;5231489
6633496;5480188;188;5377185
6796128;5284775;111;5214534
6647499;5319155;220;5272609
6550499;5323064;115;5385540
6640842;5283558;252;5556625
6639563;5498125;125;5210497
6706550;5494350;163;5301565
6598270;5474266;154;5638670
6675221;5512946;129;5208921
6961059;5388626;235;5340751
6650021;5465742;355;5250411
6726556;5298040;164;5387326
6633610;5287720;145;5236931
6563945;5462188;183;6205434
6565497;5280297;218;5548164
6462059;5277438;141;5428532
6542407;5468606;122;5651680
6398464;5354131;127;5241984
6818569;5328810;122;5236597
6791023;5462816;184;5288942
6549246;5397161;133;5297497
6492876;5271677;133;5363588
6563742;6318916;271;5246099
6465095;5346010;107;5378361
6741109;5427129;121;5224813
6675221;5463771;193;5412611
7837739;5262798;283;5380571
6747958;5265327;113;5452791
6638017;5354279;238;5351653
6695205;5485155;200;5368632
6662938;5331632;121;5409386
6553071;5710421;296;5353817
6772696;5325395;527;5485124
6536043;5733856;192;5216319
6670243;5397002;119;5380114
6878621;5622771;212;5287273
6598956;5284484;129;5313818
6829901;5336819;187;5245369
6588027;5492213;238;5313913
6890592;5685225;498;5506813
6592088;5370058;124;5210240
6457318;5496439;120;5351956
6499986;5292854;137;5507377
6564442;5862577;181;5370596
6927919;5391538;200;5775363
6611284;5438626;241;5352805
6763858;5702649;126;5216733
6804050;5736872;113;5263725
6683874;5527193;199;5327177
6707448;5405659;129;5304465
6475027;5589578;178;5333312
6561152;5438786;156;5297600
6667146;5546107;105;5790835
6503408;5619819;133;5326811
6450913;5367706;246;5386641
6569667;5357788;124;5718998
6630754;5381544;110;5794188
6546271;5549138;210;5248685
6943943;5287957;145;5248523
6818650;5454269;159;5341960
6480023;5361117;122;5406679
6484603;5279222;231;5812012
6632985;5508120;238;5282471
6694202;5466494;209;5307645
6448262;5367527;129;5225374
6725463;5437214;128;5594679
6696771;5423674;201;5342934
6484913;5399284;219;5381335
6456895;5382034;135;5467303
6513716;5556025;120;5235412
6646900;5429116;117;5219497
6715720;5255043;217;5439922
6517816;5238597;132;5519836
6543198;5421537;299;5314593
6710551;5360553;272;5388195
6552977;5277089;143;5381563
