Texas Holdum
Cards;Chance
[Jack of Spades, 3 of Clubs, Jack of Spades, 3 of Clubs]0.0
[Queen of Clubs, 9 of Clubs, 8 of Diamonds, Queen of Diamonds]28.999999999999996
[Jack of Clubs, 9 of Clubs, 4 of Diamonds, King of Diamonds]34.0
[Jack of Clubs, 9 of Clubs, 4 of Diamonds, Ace of Diamonds]42.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 2 of Hearts]43.0
[8 of Diamonds, 6 of Clubs, Jack of Hearts, 3 of Hearts]34.0
[King of Diamonds, King of Clubs, Ace of Clubs, 4 of Hearts]64.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 4 of Spades]36.0
[Queen of Spades, King of Diamonds, Ace of Hearts, 6 of Hearts]62.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 7 of Hearts]34.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 8 of Hearts]41.0
[10 of Clubs, 9 of Clubs, 4 of Diamonds, 9 of Hearts]50.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 10 of Hearts]40.0
[Queen of Diamonds, 7 of Clubs, 9 of Hearts, Jack of Hearts]38.0
[5 of Clubs, 9 of Clubs, 4 of Diamonds, Queen of Hearts]40.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, King of Hearts]40.0
[6 of Clubs, 9 of Clubs, 4 of Diamonds, 7 of Clubs]57.99999999999999
[2 of Diamonds, 8 of Diamonds, 3 of Hearts, 2 of Spades]48.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 3 of Spades]41.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 4 of Spades]30.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 5 of Spades]41.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 6 of Spades]35.0
[9 of Clubs, 9 of Clubs, 4 of Diamonds, 7 of Spades]76.0
[2 of Clubs, Jack of Hearts, 4 of Hearts, 10 of Spades]54.0
[Jack of Spades, Ace of Diamonds, 10 of Clubs, 9 of Spades]48.0
[2 of Clubs, 9 of Clubs, 4 of Diamonds, 10 of Spades]40.0
[10 of Diamonds, 7 of Diamonds, Queen of Clubs, Jack of Diamonds]40.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 7 of Diamonds]30.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 8 of Diamonds]30.0
[5 of Clubs, 9 of Clubs, 5 of Diamonds, 9 of Diamonds]12.0
[Queen of Diamonds, 9 of Clubs, Jack of Diamonds, 9 of Diamonds]34.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, Jack of Diamonds]34.0
[6 of Clubs, 9 of Clubs, 5 of Diamonds, Queen of Diamonds]44.0
[4 of Hearts, 9 of Spades, 3 of Hearts, 3 of Spades]38.0
[Queen of Hearts, 9 of Clubs, 5 of Diamonds, 5 of Clubs]56.99999999999999
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 2 of Hearts]43.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 3 of Hearts]43.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 4 of Hearts]50.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 5 of Hearts]31.0
[Ace of Clubs, 7 of Hearts, Queen of Diamonds, 6 of Hearts]51.0
[King of Clubs, Queen of Clubs, King of Diamonds, 7 of Hearts]38.0
[King of Hearts, 9 of Clubs, 5 of Diamonds, 8 of Hearts]42.0
[King of Diamonds, 9 of Clubs, 5 of Diamonds, 9 of Hearts]37.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 10 of Hearts]42.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, Jack of Hearts]38.0
[8 of Diamonds, 8 of Diamonds, 6 of Hearts, Queen of Hearts]62.0
[Jack of Clubs, Queen of Hearts, Jack of Hearts, King of Hearts]25.0
[3 of Clubs, 10 of Diamonds, Queen of Hearts, 7 of Spades]37.0
[8 of Clubs, 9 of Clubs, 5 of Diamonds, 2 of Spades]62.0
[5 of Clubs, King of Clubs, 6 of Diamonds, 3 of Diamonds]52.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 4 of Spades]54.0
[2 of Clubs, King of Diamonds, Ace of Hearts, 5 of Hearts]28.000000000000004
[5 of Hearts, 8 of Spades, 3 of Spades, King of Spades]46.0
[7 of Hearts, 8 of Spades, 5 of Diamonds, 7 of Spades]42.0
[2 of Hearts, 9 of Clubs, 5 of Diamonds, 8 of Spades]36.0
[2 of Clubs, 10 of Clubs, 5 of Diamonds, 9 of Spades]69.0
[2 of Clubs, 9 of Clubs, 5 of Diamonds, 10 of Spades]38.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 7 of Diamonds]39.0
[9 of Clubs, 8 of Clubs, Ace of Diamonds, 10 of Clubs]51.0
[Queen of Clubs, 7 of Diamonds, Ace of Spades, 9 of Hearts]30.0
[8 of Hearts, 6 of Diamonds, 2 of Diamonds, 2 of Hearts]43.0
[10 of Clubs, 9 of Clubs, 6 of Diamonds, Jack of Diamonds]51.0
[4 of Spades, 10 of Clubs, 5 of Hearts, Ace of Clubs]48.0
[Ace of Diamonds, 9 of Diamonds, 5 of Hearts, Queen of Spades]53.0
[8 of Hearts, 9 of Clubs, 6 of Diamonds, Ace of Diamonds]50.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 2 of Hearts]41.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 3 of Hearts]48.0
[6 of Clubs, 10 of Spades, 10 of Diamonds, 6 of Spades]2.0
[7 of Diamonds, 4 of Diamonds, 6 of Diamonds, 5 of Hearts]34.0
[2 of Clubs, 8 of Clubs, King of Diamonds, 8 of Hearts]37.0
[8 of Diamonds, 7 of Hearts, 8 of Hearts, 6 of Spades]27.0
[2 of Clubs, 8 of Diamonds, Jack of Clubs, 8 of Hearts]5.0
[4 of Clubs, 7 of Clubs, 6 of Diamonds, 3 of Clubs]47.0
[8 of Clubs, 9 of Clubs, 6 of Diamonds, 10 of Hearts]51.0
[King of Diamonds, 8 of Spades, 6 of Diamonds, Jack of Hearts]43.0
[4 of Spades, King of Diamonds, Ace of Clubs, Queen of Hearts]36.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, King of Hearts]30.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, Ace of Hearts]34.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 2 of Spades]53.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 3 of Spades]43.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 4 of Spades]43.0
[2 of Clubs, 2 of Diamonds, King of Clubs, 5 of Spades]59.0
[Queen of Spades, 9 of Clubs, 6 of Diamonds, 6 of Spades]50.0
[4 of Diamonds, Queen of Diamonds, Queen of Hearts, 10 of Hearts]21.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 8 of Spades]39.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 9 of Spades]25.0
[10 of Clubs, King of Hearts, 7 of Diamonds, 10 of Spades]40.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 8 of Diamonds]26.0
[2 of Diamonds, Ace of Clubs, 7 of Diamonds, 9 of Diamonds]49.0
[Ace of Diamonds, 9 of Clubs, 7 of Diamonds, Jack of Clubs]42.0
[5 of Clubs, Jack of Diamonds, 9 of Hearts, 9 of Clubs]40.0
[5 of Hearts, 9 of Clubs, 7 of Diamonds, Queen of Diamonds]49.0
[2 of Spades, Queen of Diamonds, Queen of Spades, 5 of Hearts]20.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, Ace of Diamonds]37.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 2 of Hearts]34.0
[2 of Clubs, 7 of Hearts, 7 of Diamonds, 3 of Hearts]23.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 4 of Hearts]41.0
[Jack of Clubs, 8 of Clubs, 7 of Clubs, Queen of Clubs]31.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 6 of Hearts]35.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 7 of Hearts]27.0
[Queen of Diamonds, Ace of Diamonds, 10 of Diamonds, 8 of Hearts]61.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 9 of Hearts]40.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 10 of Hearts]37.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, Jack of Hearts]37.0
[2 of Clubs, 9 of Hearts, 7 of Diamonds, Queen of Hearts]39.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, King of Hearts]36.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, Ace of Hearts]37.0
[9 of Hearts, 3 of Hearts, 7 of Hearts, Jack of Clubs]30.0
[Jack of Diamonds, 9 of Diamonds, 7 of Hearts, 3 of Spades]57.99999999999999
[5 of Hearts, 3 of Diamonds, 7 of Diamonds, 5 of Clubs]31.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 5 of Spades]48.0
[2 of Clubs, 5 of Hearts, 7 of Diamonds, 9 of Diamonds]26.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 7 of Spades]34.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 8 of Spades]37.0
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 9 of Spades]28.999999999999996
[2 of Clubs, 9 of Clubs, 7 of Diamonds, 10 of Spades]30.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 9 of Diamonds]37.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 10 of Diamonds]34.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, Jack of Diamonds]37.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, Queen of Diamonds]27.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, King of Diamonds]30.0
[King of Spades, Jack of Clubs, 7 of Clubs, 9 of Hearts]68.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 2 of Hearts]34.0
[10 of Clubs, King of Hearts, 8 of Diamonds, 7 of Clubs]46.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 4 of Hearts]33.0
[5 of Diamonds, 8 of Hearts, 3 of Diamonds, 5 of Hearts]38.0
[Ace of Clubs, 8 of Spades, 8 of Diamonds, 6 of Hearts]42.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 7 of Hearts]28.999999999999996
[3 of Spades, 9 of Clubs, 8 of Diamonds, 8 of Hearts]26.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 9 of Hearts]25.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 10 of Hearts]28.000000000000004
[2 of Clubs, 9 of Clubs, 8 of Diamonds, Jack of Hearts]42.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, Queen of Hearts]49.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, King of Hearts]48.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, Ace of Hearts]34.0
[King of Spades, 6 of Hearts, 8 of Diamonds, Jack of Clubs]25.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 3 of Spades]39.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 4 of Spades]46.0
[Ace of Diamonds, 10 of Clubs, 10 of Clubs, 9 of Diamonds]44.0
[2 of Diamonds, 3 of Hearts, 8 of Diamonds, 6 of Spades]32.0
[Ace of Hearts, 9 of Clubs, 8 of Diamonds, 7 of Spades]45.0
[2 of Clubs, 9 of Clubs, 8 of Diamonds, 8 of Spades]39.0
[7 of Diamonds, 3 of Hearts, Queen of Diamonds, 9 of Spades]40.0
[7 of Clubs, 3 of Hearts, 8 of Diamonds, 10 of Spades]24.0
[9 of Diamonds, Jack of Hearts, 3 of Clubs, 2 of Spades]69.0
[5 of Hearts, 7 of Clubs, 5 of Clubs, 2 of Hearts]25.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, Queen of Diamonds]28.999999999999996
[2 of Hearts, 4 of Clubs, Queen of Clubs, 4 of Diamonds]28.000000000000004
[2 of Clubs, 9 of Clubs, 9 of Diamonds, Ace of Diamonds]26.0
[Queen of Clubs, 4 of Clubs, 9 of Diamonds, 2 of Hearts]45.0
[Jack of Diamonds, 9 of Clubs, 9 of Diamonds, 3 of Hearts]39.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 4 of Hearts]28.000000000000004
[3 of Hearts, 3 of Hearts, Jack of Spades, 2 of Spades]74.0
[10 of Spades, 9 of Clubs, 9 of Diamonds, 6 of Hearts]40.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 7 of Hearts]35.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 8 of Hearts]23.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 9 of Hearts]18.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 10 of Hearts]26.0
[7 of Diamonds, 9 of Clubs, 9 of Diamonds, Jack of Spades]14.000000000000002
[10 of Hearts, 9 of Clubs, 2 of Spades, 5 of Hearts]57.99999999999999
[2 of Clubs, 9 of Clubs, 9 of Diamonds, King of Hearts]41.0
[6 of Diamonds, Queen of Clubs, 4 of Clubs, 7 of Clubs]39.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 2 of Spades]2.0
[King of Hearts, Ace of Hearts, 2 of Clubs, 9 of Spades]66.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 4 of Spades]28.999999999999996
[8 of Spades, 4 of Diamonds, 10 of Hearts, 5 of Spades]40.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 6 of Spades]36.0
[Ace of Diamonds, Queen of Clubs, 3 of Diamonds, 7 of Spades]40.0
[8 of Clubs, 7 of Diamonds, 5 of Spades, 8 of Spades]30.0
[7 of Spades, 10 of Diamonds, 5 of Hearts, 9 of Spades]51.0
[2 of Clubs, 9 of Clubs, 9 of Diamonds, 10 of Spades]19.0
[3 of Clubs, King of Clubs, 10 of Diamonds, 4 of Clubs]47.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, Queen of Diamonds]21.0
[3 of Clubs, 10 of Clubs, 10 of Diamonds, King of Diamonds]36.0
[3 of Hearts, Ace of Diamonds, 9 of Spades, 7 of Diamonds]48.0
[2 of Clubs, Jack of Diamonds, Ace of Clubs, 7 of Diamonds]48.0
[4 of Clubs, 5 of Diamonds, 8 of Spades, 2 of Hearts]48.0
[King of Hearts, 9 of Clubs, 10 of Diamonds, 4 of Hearts]56.00000000000001
[8 of Spades, 5 of Diamonds, Queen of Spades, 5 of Hearts]26.0
[2 of Clubs, 6 of Diamonds, Ace of Clubs, 6 of Hearts]24.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 7 of Hearts]30.0
[6 of Hearts, 9 of Clubs, 10 of Diamonds, 8 of Hearts]31.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 9 of Hearts]32.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 10 of Hearts]23.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, Jack of Hearts]36.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, Queen of Hearts]24.0
[7 of Spades, Queen of Clubs, 2 of Diamonds, King of Hearts]41.0
[9 of Spades, 9 of Clubs, 10 of Diamonds, Ace of Hearts]50.0
[3 of Diamonds, 4 of Diamonds, 7 of Diamonds, 2 of Spades]45.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 3 of Spades]45.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 4 of Spades]56.00000000000001
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 5 of Spades]46.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 6 of Spades]34.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 7 of Spades]30.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 8 of Spades]40.0
[7 of Hearts, 9 of Clubs, 10 of Diamonds, 9 of Spades]37.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 10 of Spades]27.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, Queen of Diamonds]40.0
[9 of Clubs, King of Diamonds, 4 of Clubs, 9 of Clubs]21.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, Ace of Diamonds]40.0
[9 of Hearts, 4 of Diamonds, 4 of Spades, 2 of Hearts]34.0
[Jack of Spades, 6 of Spades, 3 of Diamonds, 9 of Diamonds]49.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 4 of Hearts]40.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, 6 of Diamonds]38.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 6 of Hearts]35.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 7 of Hearts]45.0
[2 of Clubs, Ace of Hearts, Jack of Diamonds, 8 of Hearts]50.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 9 of Hearts]20.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 10 of Hearts]31.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, Jack of Hearts]18.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, Queen of Hearts]39.0
[6 of Diamonds, 6 of Clubs, 5 of Hearts, 4 of Spades]62.0
[2 of Clubs, Jack of Spades, 5 of Spades, 5 of Spades]18.0
[8 of Diamonds, 9 of Clubs, Jack of Diamonds, 2 of Spades]47.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 3 of Spades]36.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 4 of Spades]40.0
[3 of Diamonds, 8 of Spades, 6 of Diamonds, Ace of Diamonds]28.999999999999996
[9 of Diamonds, 9 of Spades, King of Clubs, 3 of Diamonds]49.0
[Queen of Diamonds, 3 of Hearts, Jack of Diamonds, 7 of Spades]43.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 8 of Spades]50.0
[2 of Clubs, 9 of Clubs, Jack of Diamonds, 9 of Spades]22.0
[Jack of Spades, 9 of Spades, Jack of Diamonds, 10 of Spades]23.0
[3 of Spades, 9 of Clubs, Queen of Diamonds, King of Diamonds]28.000000000000004
[2 of Clubs, 9 of Clubs, Queen of Diamonds, Ace of Diamonds]41.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 2 of Hearts]24.0
[Ace of Clubs, Queen of Spades, 3 of Hearts, King of Diamonds]54.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 4 of Hearts]45.0
[10 of Diamonds, 8 of Diamonds, 5 of Hearts, King of Clubs]53.0
[2 of Clubs, 10 of Spades, Queen of Diamonds, 6 of Hearts]38.0
[6 of Hearts, 5 of Clubs, 3 of Clubs, 7 of Hearts]42.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 8 of Hearts]37.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 9 of Hearts]31.0
[King of Clubs, 5 of Spades, 3 of Diamonds, Jack of Hearts]49.0
[3 of Spades, 6 of Clubs, Queen of Diamonds, 2 of Hearts]55.00000000000001
[Jack of Spades, 8 of Spades, Ace of Diamonds, 3 of Hearts]59.0
[2 of Clubs, King of Spades, Queen of Diamonds, King of Hearts]32.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, Ace of Hearts]25.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 2 of Spades]16.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 3 of Spades]28.000000000000004
[King of Clubs, 3 of Hearts, 9 of Hearts, 4 of Spades]47.0
[King of Diamonds, 9 of Clubs, Queen of Diamonds, 5 of Spades]46.0
[2 of Clubs, 9 of Clubs, 6 of Clubs, 6 of Spades]22.0
[Jack of Diamonds, 9 of Clubs, Queen of Diamonds, 7 of Spades]39.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 8 of Spades]30.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 9 of Spades]22.0
[2 of Clubs, 9 of Clubs, Queen of Diamonds, 10 of Spades]41.0
[10 of Clubs, 6 of Clubs, King of Diamonds, 5 of Diamonds]34.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 2 of Hearts]37.0
[10 of Spades, Ace of Diamonds, King of Diamonds, 3 of Hearts]60.0
[2 of Hearts, 5 of Spades, 4 of Clubs, 7 of Clubs]47.0
[8 of Hearts, 5 of Hearts, 5 of Spades, Jack of Hearts]44.0
[4 of Spades, 3 of Clubs, King of Diamonds, 6 of Hearts]35.0
[2 of Spades, 10 of Hearts, 6 of Clubs, 7 of Hearts]35.0
[5 of Clubs, 2 of Spades, King of Diamonds, 8 of Hearts]35.0
[5 of Spades, 9 of Clubs, 4 of Clubs, 9 of Hearts]25.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 10 of Hearts]38.0
[2 of Clubs, 9 of Clubs, 5 of Hearts, 4 of Spades]24.0
[2 of Clubs, 9 of Clubs, King of Diamonds, Queen of Hearts]38.0
[2 of Clubs, 9 of Clubs, King of Diamonds, King of Hearts]28.000000000000004
[2 of Clubs, 6 of Clubs, King of Diamonds, Ace of Hearts]34.0
[4 of Clubs, 5 of Spades, King of Diamonds, 2 of Spades]28.000000000000004
[2 of Clubs, 2 of Spades, 9 of Clubs, 8 of Spades]34.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 4 of Spades]47.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 5 of Spades]32.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 6 of Spades]47.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 7 of Spades]41.0
[King of Clubs, 4 of Diamonds, 6 of Diamonds, 8 of Spades]42.0
[2 of Clubs, 9 of Clubs, King of Diamonds, 9 of Spades]26.0
[6 of Hearts, 10 of Clubs, Queen of Clubs, 10 of Spades]39.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 2 of Hearts]35.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 3 of Hearts]23.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 4 of Hearts]42.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 5 of Hearts]46.0
[Ace of Hearts, Ace of Spades, 3 of Clubs, 4 of Hearts]81.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 7 of Hearts]35.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 8 of Hearts]34.0
[3 of Spades, Queen of Hearts, 10 of Clubs, 9 of Hearts]39.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 10 of Hearts]47.0
[2 of Clubs, 9 of Clubs, 10 of Diamonds, Jack of Hearts]28.999999999999996
[9 of Hearts, 9 of Clubs, 6 of Hearts, Queen of Spades]62.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, King of Hearts]39.0
[7 of Spades, 9 of Clubs, Ace of Diamonds, Ace of Hearts]33.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 2 of Spades]24.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, King of Hearts]39.0
[5 of Spades, 9 of Clubs, Ace of Diamonds, 4 of Spades]48.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 5 of Spades]38.0
[2 of Clubs, 9 of Clubs, Ace of Diamonds, 6 of Spades]34.0
[10 of Clubs, 9 of Clubs, Ace of Diamonds, 7 of Spades]53.0
[2 of Clubs, Queen of Spades, King of Clubs, 6 of Spades]28.000000000000004
[3 of Clubs, 9 of Clubs, Ace of Diamonds, 9 of Spades]18.0
[4 of Spades, 8 of Diamonds, Ace of Diamonds, 5 of Spades]46.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 3 of Hearts]38.0
[2 of Clubs, Queen of Clubs, 2 of Hearts, 4 of Hearts]36.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 5 of Hearts]39.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 6 of Hearts]37.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 7 of Hearts]40.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 8 of Hearts]36.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 9 of Hearts]4.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, 10 of Hearts]33.0
[8 of Spades, 6 of Hearts, 2 of Spades, Jack of Hearts]48.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, Queen of Hearts]28.999999999999996
[2 of Clubs, 9 of Clubs, 2 of Hearts, King of Hearts]48.0
[2 of Clubs, 9 of Clubs, 2 of Hearts, Ace of Hearts]22.0
[King of Hearts, 9 of Clubs, 2 of Hearts, 2 of Spades]61.0
[8 of Hearts, King of Spades, 8 of Clubs, 6 of Clubs]19.0
[Jack of Clubs, 6 of Diamonds, 9 of Hearts, 8 of Diamonds]33.0
[2 of Clubs, Ace of Clubs, 2 of Hearts, 5 of Spades]49.0
[Jack of Diamonds, 9 of Clubs, 2 of Hearts, 6 of Spades]56.99999999999999
[2 of Clubs, 9 of Clubs, 2 of Hearts, 7 of Spades]32.0
[3 of Diamonds, 2 of Clubs, 4 of Clubs, 8 of Spades]28.999999999999996
[Ace of Clubs, Queen of Clubs, 10 of Diamonds, 9 of Spades]44.0
[3 of Clubs, 5 of Clubs, 2 of Hearts, 10 of Spades]32.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 4 of Hearts]52.0
[3 of Hearts, 2 of Spades, 6 of Clubs, Jack of Clubs]17.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 6 of Hearts]36.0
[7 of Spades, King of Hearts, Ace of Diamonds, Jack of Clubs]22.0
[2 of Clubs, 9 of Clubs, 6 of Diamonds, 3 of Hearts]50.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 9 of Hearts]38.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 10 of Hearts]37.0
[Ace of Clubs, 9 of Clubs, 4 of Clubs, Jack of Hearts]52.0
[2 of Clubs, 2 of Hearts, 3 of Hearts, Queen of Hearts]59.0
[2 of Clubs, Queen of Spades, Queen of Spades, King of Hearts]13.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, Ace of Hearts]32.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 2 of Spades]28.000000000000004
[Ace of Hearts, 9 of Clubs, 3 of Hearts, 3 of Spades]43.0
[10 of Hearts, 5 of Spades, King of Clubs, 4 of Spades]49.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 5 of Spades]41.0
[Queen of Clubs, Queen of Diamonds, 3 of Hearts, 6 of Spades]75.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 7 of Spades]37.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 8 of Spades]36.0
[5 of Clubs, 6 of Hearts, 3 of Hearts, 9 of Spades]30.0
[2 of Clubs, 9 of Clubs, 3 of Hearts, 10 of Spades]48.0
[7 of Clubs, Ace of Clubs, 4 of Hearts, 8 of Clubs]45.0
[2 of Clubs, Jack of Hearts, 6 of Clubs, 8 of Hearts]28.999999999999996
[8 of Hearts, 9 of Clubs, 4 of Hearts, 7 of Hearts]50.0
[2 of Clubs, 9 of Clubs, 4 of Hearts, 8 of Hearts]32.0
[2 of Clubs, 9 of Clubs, 4 of Hearts, 9 of Hearts]42.0
[2 of Clubs, 9 of Clubs, 4 of Hearts, 10 of Hearts]37.0
[2 of Hearts, 6 of Diamonds, 5 of Hearts, Jack of Hearts]28.000000000000004
[7 of Diamonds, 9 of Clubs, 3 of Clubs, 3 of Hearts]53.0
[9 of Spades, Jack of Hearts, 4 of Hearts, King of Hearts]44.0
[2 of Clubs, 9 of Clubs, 4 of Hearts, Ace of Hearts]35.0
[10 of Diamonds, Jack of Spades, Queen of Spades, 2 of Spades]46.0
[3 of Spades, 9 of Clubs, 4 of Hearts, 2 of Clubs]34.0
